logFC	AveExpr	t	P.Value	adj.P.Val	B	gene	count	sca.t	sca.P.Value	sca.adj.pval	Gene.name	significant	Regulation	plot.adj.pval	minus.log10.adj.pval
1.06559384273571	31.3009417280448	11.5031812717603	1.83533733110819e-10	1.17594719412887e-08	14.1291060892764	P62805	7	12.5078713932121	6.19635806776571e-13	6.84979219127555e-11	HIST1H4A	TRUE	Up in MCM-1G	6.84979219127555e-11	10.1643226039165
0.6925569668626	31.388006760486	9.99314100476783	2.21726991992246e-09	8.69742007298617e-08	11.6138248614495	P08670;B0YJC4;B0YJC5	32	12.1322918297129	1.27385194026013e-12	1.28379537909314e-10	VIM	FALSE	Not significant	1.28379537909314e-10	9.89150419185314
-0.325522752901424	29.5612059537109	-8.96556935864888	1.40410440395349e-08	3.48447133715805e-07	9.74428169689962	P30101	27	-12.0938837722017	1.37247861251734e-12	1.28379537909314e-10	PDIA3	FALSE	Not significant	1.28379537909314e-10	9.89150419185314
-0.540097319211039	26.454046330948	-11.2090288963801	2.92523400708392e-10	1.54655850113654e-08	13.6595064134886	P11413;E7EUI8;E7EM57;E9PD92	11	-11.9211288932847	1.923367006365e-12	1.6705816283856e-10	G6PD	FALSE	Not significant	1.6705816283856e-10	9.77713229889965
-0.344772453849025	28.6016763515392	-8.63516673096209	2.61385165059534e-08	5.57621685460339e-07	9.11409238961318	P14625;A0A7P0TAT8;A0A7P0T823;H0YIV0;A0A7P0TAE1;A0A087WT78;A0A7P0T917;A0A7P0TAY2;A0A7P0TBC2	32	-11.7294659949599	2.80783973368267e-12	2.27622207743875e-10	HSP90B1	FALSE	Not significant	2.27622207743875e-10	9.64278536868243
-0.747511747734467	25.9294269702355	-11.3491657718868	2.34008845564112e-10	1.35502264859981e-08	13.8844090081208	Q08380	7	-11.6860629280075	3.06079367837902e-12	2.32620319556805e-10	LGALS3BP	FALSE	Not significant	2.32620319556805e-10	9.6333523520067
-0.901580710521632	23.7855177977847	-11.9432146255629	9.2884547568679e-11	8.68827768027028e-09	14.8142342358569	Q04828;H0Y804;A6NHU4	4	-11.5249739914489	4.22373370039008e-12	3.02121187039667e-10	AKR1C1	FALSE	Not significant	3.02121187039667e-10	9.51981881762056
0.84122588952112	24.0407032544299	11.5024596370969	1.83741749082635e-10	1.17594719412887e-08	14.1279655687358	Q9H9B4;D6RFI0	5	11.4358496951749	5.05404747623289e-12	3.41428985061066e-10	SFXN1	FALSE	Not significant	3.41428985061066e-10	9.46669961292913
-0.547528355658841	28.8269033349008	-11.0961690372074	3.50645527159081e-10	1.77660400427268e-08	13.4767985089969	P09211;A8MX94	9	-11.3029039978609	6.61693831408116e-12	4.23484052101194e-10	GSTP1	FALSE	Not significant	4.23484052101194e-10	9.37316294003189
0.683749711169309	26.4586436104557	12.0901991787619	7.42985567918486e-11	8.68827768027028e-09	15.0385743874348	Q99623;F5GY37;F5H3X6;J3KPX7;A0A7I2V5F0;F5GWA7	5	11.0824268283784	1.03925859926452e-11	6.31869228352827e-10	PHB2	FALSE	Not significant	6.31869228352827e-10	9.1993727939982
0.810888550614351	24.9554545109691	11.7767024303023	1.19918978495043e-10	9.11384236562329e-09	14.557381756293	P08473;A0A7I2U302;A0A6Q8PFY6	4	11.0295517813749	1.15909704164985e-11	6.64729657316265e-10	MME	FALSE	Not significant	6.64729657316265e-10	9.17735494448226
1.08061537048419	24.5218321936424	11.802620918617	1.15223577711547e-10	9.11384236562329e-09	14.5975528758367	E9PNM1;P37268;A0A1W2PQ47;E9PJG4	2	11.0117229575144	1.20263589317087e-11	6.64729657316265e-10	FDFT1	TRUE	Up in MCM-1G	6.64729657316265e-10	9.17735494448226
