original_feature	cleaned_feature	is_ensembl	gene_symbol	diablo_label
ENSG00000108439	ENSG00000108439	TRUE	PNPO	PNPO
ENSG00000167183	ENSG00000167183	TRUE	PRR15L	PRR15L
ENSG00000108465	ENSG00000108465	TRUE	CDK5RAP3	CDK5RAP3
ENSG00000005243	ENSG00000005243	TRUE	COPZ2	COPZ2
ENSG00000263412	ENSG00000263412	TRUE	NFE2L1-DT	NFE2L1-DT
ENSG00000082641	ENSG00000082641	TRUE	NFE2L1	NFE2L1
ENSG00000108468	ENSG00000108468	TRUE	CBX1	CBX1
ENSG00000206954	ENSG00000206954	TRUE	RNU6-1201P	RNU6-1201P
ENSG00000002919	ENSG00000002919	TRUE	SNX11	SNX11
ENSG00000141293	ENSG00000141293	TRUE	SKAP1	SKAP1
ENSG00000264451	ENSG00000264451	TRUE	NA	ENSG00000264451
ENSG00000173917	ENSG00000173917	TRUE	HOXB2	HOXB2
ENSG00000230148	ENSG00000230148	TRUE	HOXB-AS1	HOXB-AS1
ENSG00000120093	ENSG00000120093	TRUE	HOXB3	HOXB3
ENSG00000233101	ENSG00000233101	TRUE	HOXB-AS3	HOXB-AS3
ENSG00000239552	ENSG00000239552	TRUE	NA	ENSG00000239552
ENSG00000182742	ENSG00000182742	TRUE	HOXB4	HOXB4
ENSG00000257178	ENSG00000257178	TRUE	NA	ENSG00000257178
ENSG00000120075	ENSG00000120075	TRUE	HOXB5	HOXB5
ENSG00000108511	ENSG00000108511	TRUE	HOXB6	HOXB6
ENSG00000260027	ENSG00000260027	TRUE	HOXB7	HOXB7
ENSG00000120068	ENSG00000120068	TRUE	HOXB8	HOXB8
ENSG00000170689	ENSG00000170689	TRUE	HOXB9	HOXB9
ENSG00000242207	ENSG00000242207	TRUE	HOXB-AS4	HOXB-AS4
ENSG00000210741	ENSG00000210741	TRUE	MIR196A1	MIR196A1
ENSG00000272763	ENSG00000272763	TRUE	LINC03057	LINC03057
ENSG00000262745	ENSG00000262745	TRUE	NA	ENSG00000262745
ENSG00000244649	ENSG00000244649	TRUE	NA	ENSG00000244649
ENSG00000229637	ENSG00000229637	TRUE	PRAC2	PRAC2
ENSG00000159184	ENSG00000159184	TRUE	HOXB13	HOXB13
ENSG00000170703	ENSG00000170703	TRUE	TTLL6	TTLL6
ENSG00000136436	ENSG00000136436	TRUE	CALCOCO2	CALCOCO2
ENSG00000248278	ENSG00000248278	TRUE	NA	ENSG00000248278
ENSG00000159199	ENSG00000159199	TRUE	ATP5MC1	ATP5MC1
ENSG00000270781	ENSG00000270781	TRUE	NA	ENSG00000270781
ENSG00000159202	ENSG00000159202	TRUE	UBE2Z	UBE2Z
ENSG00000159210	ENSG00000159210	TRUE	SNF8	SNF8
ENSG00000159224	ENSG00000159224	TRUE	GIP	GIP
ENSG00000250838	ENSG00000250838	TRUE	NA	ENSG00000250838
ENSG00000159217	ENSG00000159217	TRUE	IGF2BP1	IGF2BP1
ENSG00000251461	ENSG00000251461	TRUE	NA	ENSG00000251461
ENSG00000252636	ENSG00000252636	TRUE	RNU6-826P	RNU6-826P
ENSG00000251550	ENSG00000251550	TRUE	NA	ENSG00000251550
ENSG00000173868	ENSG00000173868	TRUE	PHOSPHO1	PHOSPHO1
ENSG00000198740	ENSG00000198740	TRUE	ZNF652	ZNF652
ENSG00000251964	ENSG00000251964	TRUE	NA	ENSG00000251964
ENSG00000248714	ENSG00000248714	TRUE	ZNF652-AS1	ZNF652-AS1
ENSG00000250948	ENSG00000250948	TRUE	NA	ENSG00000250948
ENSG00000167085	ENSG00000167085	TRUE	PHB1	PHB1
ENSG00000229944	ENSG00000229944	TRUE	NA	ENSG00000229944
ENSG00000064300	ENSG00000064300	TRUE	NGFR	NGFR
ENSG00000182575	ENSG00000182575	TRUE	NXPH3	NXPH3
ENSG00000121067	ENSG00000121067	TRUE	SPOP	SPOP
ENSG00000121073	ENSG00000121073	TRUE	SLC35B1	SLC35B1
ENSG00000121104	ENSG00000121104	TRUE	FAM117A	FAM117A
ENSG00000136504	ENSG00000136504	TRUE	KAT7	KAT7
ENSG00000235183	ENSG00000235183	TRUE	SRP14P3	SRP14P3
ENSG00000262837	ENSG00000262837	TRUE	NA	ENSG00000262837
ENSG00000176358	ENSG00000176358	TRUE	TAC4	TAC4
ENSG00000204584	ENSG00000204584	TRUE	NA	ENSG00000204584
ENSG00000108813	ENSG00000108813	TRUE	DLX4	DLX4
ENSG00000064195	ENSG00000064195	TRUE	DLX3	DLX3
ENSG00000246640	ENSG00000246640	TRUE	PICART1	PICART1
ENSG00000005884	ENSG00000005884	TRUE	ITGA3	ITGA3
ENSG00000005882	ENSG00000005882	TRUE	PDK2	PDK2
ENSG00000250282	ENSG00000250282	TRUE	NA	ENSG00000250282
ENSG00000167100	ENSG00000167100	TRUE	SAMD14	SAMD14
ENSG00000108819	ENSG00000108819	TRUE	PPP1R9B	PPP1R9B
ENSG00000236472	ENSG00000236472	TRUE	NA	ENSG00000236472
ENSG00000253730	ENSG00000253730	TRUE	H1-9P	H1-9P
ENSG00000108821	ENSG00000108821	TRUE	COL1A1	COL1A1
ENSG00000249406	ENSG00000249406	TRUE	NA	ENSG00000249406
ENSG00000251085	ENSG00000251085	TRUE	NA	ENSG00000251085
ENSG00000167105	ENSG00000167105	TRUE	TMEM92	TMEM92
ENSG00000251179	ENSG00000251179	TRUE	TMEM92-AS1	TMEM92-AS1
ENSG00000015532	ENSG00000015532	TRUE	XYLT2	XYLT2
ENSG00000108826	ENSG00000108826	TRUE	MRPL27	MRPL27
ENSG00000154920	ENSG00000154920	TRUE	EME1	EME1
ENSG00000108829	ENSG00000108829	TRUE	LRRC59	LRRC59
ENSG00000206824	ENSG00000206824	TRUE	NA	ENSG00000206824
ENSG00000167107	ENSG00000167107	TRUE	ACSF2	ACSF2
ENSG00000262759	ENSG00000262759	TRUE	NA	ENSG00000262759
ENSG00000136457	ENSG00000136457	TRUE	CHAD	CHAD
ENSG00000136444	ENSG00000136444	TRUE	RSAD1	RSAD1
ENSG00000136449	ENSG00000136449	TRUE	MYCBPAP	MYCBPAP
ENSG00000049283	ENSG00000049283	TRUE	EPN3	EPN3
ENSG00000250286	ENSG00000250286	TRUE	LOC105371824	LOC105371824
ENSG00000006282	ENSG00000006282	TRUE	SPATA20	SPATA20
ENSG00000250107	ENSG00000250107	TRUE	CACNA1G-AS1	CACNA1G-AS1
ENSG00000006283	ENSG00000006283	TRUE	CACNA1G	CACNA1G
ENSG00000108846	ENSG00000108846	TRUE	ABCC3	ABCC3
ENSG00000154945	ENSG00000154945	TRUE	ANKRD40	ANKRD40
ENSG00000201340	ENSG00000201340	TRUE	NA	ENSG00000201340
ENSG00000108848	ENSG00000108848	TRUE	LUC7L3	LUC7L3
ENSG00000141232	ENSG00000141232	TRUE	TOB1	TOB1
ENSG00000229980	ENSG00000229980	TRUE	TOB1-AS1	TOB1-AS1
ENSG00000247011	ENSG00000247011	TRUE	NA	ENSG00000247011
ENSG00000008294	ENSG00000008294	TRUE	SPAG9	SPAG9
ENSG00000249870	ENSG00000249870	TRUE	NA	ENSG00000249870
ENSG00000239672	ENSG00000239672	TRUE	NME1	NME1
ENSG00000243678	ENSG00000243678	TRUE	NME2	NME2
ENSG00000011258	ENSG00000011258	TRUE	MBTD1	MBTD1
ENSG00000264895	ENSG00000264895	TRUE	NA	ENSG00000264895
ENSG00000011260	ENSG00000011260	TRUE	UTP18	UTP18
ENSG00000141198	ENSG00000141198	TRUE	TOM1L1	TOM1L1
ENSG00000166260	ENSG00000166260	TRUE	COX11	COX11
ENSG00000166263	ENSG00000166263	TRUE	STXBP4	STXBP4
ENSG00000261589	ENSG00000261589	TRUE	NA	ENSG00000261589
ENSG00000108924	ENSG00000108924	TRUE	HLF	HLF
ENSG00000108960	ENSG00000108960	TRUE	MMD	MMD
ENSG00000166292	ENSG00000166292	TRUE	TMEM100	TMEM100
ENSG00000141179	ENSG00000141179	TRUE	PCTP	PCTP
ENSG00000153930	ENSG00000153930	TRUE	ANKFN1	ANKFN1
ENSG00000183691	ENSG00000183691	TRUE	NOG	NOG
ENSG00000214226	ENSG00000214226	TRUE	C17orf67	C17orf67
ENSG00000153933	ENSG00000153933	TRUE	DGKE	DGKE
ENSG00000121060	ENSG00000121060	TRUE	TRIM25	TRIM25
ENSG00000121058	ENSG00000121058	TRUE	COIL	COIL
ENSG00000262298	ENSG00000262298	TRUE	NA	ENSG00000262298
ENSG00000262623	ENSG00000262623	TRUE	NA	ENSG00000262623
ENSG00000121064	ENSG00000121064	TRUE	SCPEP1	SCPEP1
ENSG00000263120	ENSG00000263120	TRUE	NA	ENSG00000263120
ENSG00000263004	ENSG00000263004	TRUE	AKAP1-DT	AKAP1-DT
ENSG00000121057	ENSG00000121057	TRUE	AKAP1	AKAP1
ENSG00000263089	ENSG00000263089	TRUE	NA	ENSG00000263089
ENSG00000153944	ENSG00000153944	TRUE	MSI2	MSI2
ENSG00000263499	ENSG00000263499	TRUE	MSI2-AS1	MSI2-AS1
ENSG00000181610	ENSG00000181610	TRUE	MRPS23	MRPS23
ENSG00000180891	ENSG00000180891	TRUE	CUEDC1	CUEDC1
ENSG00000264914	ENSG00000264914	TRUE	NA	ENSG00000264914
ENSG00000136451	ENSG00000136451	TRUE	VEZF1	VEZF1
ENSG00000264112	ENSG00000264112	TRUE	NA	ENSG00000264112
ENSG00000136450	ENSG00000136450	TRUE	SRSF1	SRSF1
ENSG00000264364	ENSG00000264364	TRUE	DYNLL2	DYNLL2
ENSG00000121053	ENSG00000121053	TRUE	EPX	EPX
ENSG00000011143	ENSG00000011143	TRUE	MKS1	MKS1
ENSG00000005379	ENSG00000005379	TRUE	TSPOAP1	TSPOAP1
ENSG00000265148	ENSG00000265148	TRUE	TSPOAP1-AS1	TSPOAP1-AS1
ENSG00000265206	ENSG00000265206	TRUE	MIR142HG	MIR142HG
ENSG00000213246	ENSG00000213246	TRUE	SUPT4H1	SUPT4H1
ENSG00000108375	ENSG00000108375	TRUE	RNF43	RNF43
ENSG00000108389	ENSG00000108389	TRUE	MTMR4	MTMR4
ENSG00000108387	ENSG00000108387	TRUE	SEPTIN4	SEPTIN4
ENSG00000121101	ENSG00000121101	TRUE	TEX14	TEX14
ENSG00000212195	ENSG00000212195	TRUE	LOC124904154	LOC124904154
ENSG00000202077	ENSG00000202077	TRUE	NA	ENSG00000202077
ENSG00000200997	ENSG00000200997	TRUE	RNVU1-34	RNVU1-34
ENSG00000108384	ENSG00000108384	TRUE	RAD51C	RAD51C
ENSG00000175175	ENSG00000175175	TRUE	PPM1E	PPM1E
ENSG00000108395	ENSG00000108395	TRUE	TRIM37	TRIM37
ENSG00000224738	ENSG00000224738	TRUE	LOC124904039	LOC124904039
ENSG00000182628	ENSG00000182628	TRUE	SKA2	SKA2
ENSG00000252212	ENSG00000252212	TRUE	RNU2-58P	RNU2-58P
ENSG00000211514	ENSG00000211514	TRUE	MIR454	MIR454
ENSG00000068489	ENSG00000068489	TRUE	PRR11	PRR11
ENSG00000266537	ENSG00000266537	TRUE	NA	ENSG00000266537
ENSG00000265415	ENSG00000265415	TRUE	NA	ENSG00000265415
ENSG00000167447	ENSG00000167447	TRUE	SMG8	SMG8
ENSG00000153982	ENSG00000153982	TRUE	GDPD1	GDPD1
ENSG00000175155	ENSG00000175155	TRUE	YPEL2	YPEL2
ENSG00000108406	ENSG00000108406	TRUE	DHX40	DHX40
ENSG00000141367	ENSG00000141367	TRUE	CLTC	CLTC
ENSG00000141378	ENSG00000141378	TRUE	PTRH2	PTRH2
ENSG00000062716	ENSG00000062716	TRUE	VMP1	VMP1
ENSG00000267637	ENSG00000267637	TRUE	NA	ENSG00000267637
ENSG00000108423	ENSG00000108423	TRUE	TUBD1	TUBD1
ENSG00000270264	ENSG00000270264	TRUE	NDUFB8P2	NDUFB8P2
ENSG00000108443	ENSG00000108443	TRUE	RPS6KB1	RPS6KB1
ENSG00000189050	ENSG00000189050	TRUE	RNFT1	RNFT1
ENSG00000263422	ENSG00000263422	TRUE	NA	ENSG00000263422
ENSG00000266701	ENSG00000266701	TRUE	NA	ENSG00000266701
ENSG00000265638	ENSG00000265638	TRUE	NA	ENSG00000265638
ENSG00000263820	ENSG00000263820	TRUE	NA	ENSG00000263820
ENSG00000264049	ENSG00000264049	TRUE	MIR4737	MIR4737
ENSG00000068097	ENSG00000068097	TRUE	HEATR6	HEATR6
ENSG00000267526	ENSG00000267526	TRUE	NA	ENSG00000267526
ENSG00000267416	ENSG00000267416	TRUE	NA	ENSG00000267416
ENSG00000261040	ENSG00000261040	TRUE	NA	ENSG00000261040
ENSG00000267248	ENSG00000267248	TRUE	LOC100996660	LOC100996660
ENSG00000170832	ENSG00000170832	TRUE	USP32	USP32
ENSG00000252577	ENSG00000252577	TRUE	SCARNA20	SCARNA20
ENSG00000241157	ENSG00000241157	TRUE	RPL32P32	RPL32P32
ENSG00000271626	ENSG00000271626	TRUE	H3P42	H3P42
ENSG00000062725	ENSG00000062725	TRUE	APPBP2	APPBP2
ENSG00000270553	ENSG00000270553	TRUE	LOC107984970	LOC107984970
ENSG00000259349	ENSG00000259349	TRUE	NA	ENSG00000259349
ENSG00000170836	ENSG00000170836	TRUE	PPM1D	PPM1D
ENSG00000141376	ENSG00000141376	TRUE	BCAS3	BCAS3
ENSG00000266934	ENSG00000266934	TRUE	NA	ENSG00000266934
ENSG00000267280	ENSG00000267280	TRUE	LOC101927855	LOC101927855
ENSG00000121068	ENSG00000121068	TRUE	TBX2	TBX2
ENSG00000187013	ENSG00000187013	TRUE	LINC02875	LINC02875
ENSG00000136492	ENSG00000136492	TRUE	BRIP1	BRIP1
ENSG00000108506	ENSG00000108506	TRUE	INTS2	INTS2
ENSG00000108510	ENSG00000108510	TRUE	MED13	MED13
ENSG00000242398	ENSG00000242398	TRUE	RN7SL800P	RN7SL800P
ENSG00000200842	ENSG00000200842	TRUE	NA	ENSG00000200842
ENSG00000266066	ENSG00000266066	TRUE	POLRMTP1	POLRMTP1
ENSG00000087995	ENSG00000087995	TRUE	METTL2A	METTL2A
ENSG00000146872	ENSG00000146872	TRUE	TLK2	TLK2
ENSG00000239246	ENSG00000239246	TRUE	RPS10P26	RPS10P26
ENSG00000264546	ENSG00000264546	TRUE	NA	ENSG00000264546
ENSG00000011028	ENSG00000011028	TRUE	MRC2	MRC2
ENSG00000199697	ENSG00000199697	TRUE	RNU6-446P	RNU6-446P
ENSG00000173838	ENSG00000173838	TRUE	MARCHF10	MARCHF10
ENSG00000263931	ENSG00000263931	TRUE	NA	ENSG00000263931
ENSG00000266411	ENSG00000266411	TRUE	NA	ENSG00000266411
ENSG00000170921	ENSG00000170921	TRUE	TANC2	TANC2
ENSG00000272383	ENSG00000272383	TRUE	NA	ENSG00000272383
ENSG00000264513	ENSG00000264513	TRUE	NA	ENSG00000264513
ENSG00000233635	ENSG00000233635	TRUE	NA	ENSG00000233635
ENSG00000271919	ENSG00000271919	TRUE	NA	ENSG00000271919
ENSG00000226797	ENSG00000226797	TRUE	LOC105371856	LOC105371856
ENSG00000271749	ENSG00000271749	TRUE	NA	ENSG00000271749
ENSG00000265282	ENSG00000265282	TRUE	NA	ENSG00000265282
ENSG00000008283	ENSG00000008283	TRUE	CYB561	CYB561
ENSG00000159640	ENSG00000159640	TRUE	ACE	ACE
ENSG00000136485	ENSG00000136485	TRUE	DCAF7	DCAF7
ENSG00000136463	ENSG00000136463	TRUE	TACO1	TACO1
ENSG00000270587	ENSG00000270587	TRUE	NA	ENSG00000270587
ENSG00000198909	ENSG00000198909	TRUE	MAP3K3	MAP3K3
ENSG00000263883	ENSG00000263883	TRUE	EEF1DP7	EEF1DP7
ENSG00000136490	ENSG00000136490	TRUE	LIMD2	LIMD2
ENSG00000266173	ENSG00000266173	TRUE	STRADA	STRADA
ENSG00000108588	ENSG00000108588	TRUE	CCDC47	CCDC47
ENSG00000198231	ENSG00000198231	TRUE	DDX42	DDX42
ENSG00000108592	ENSG00000108592	TRUE	FTSJ3	FTSJ3
ENSG00000087191	ENSG00000087191	TRUE	PSMC5	PSMC5
ENSG00000108604	ENSG00000108604	TRUE	SMARCD2	SMARCD2
ENSG00000264756	ENSG00000264756	TRUE	NA	ENSG00000264756
ENSG00000007312	ENSG00000007312	TRUE	CD79B	CD79B
ENSG00000007314	ENSG00000007314	TRUE	SCN4A	SCN4A
ENSG00000224383	ENSG00000224383	TRUE	PRR29	PRR29
ENSG00000108622	ENSG00000108622	TRUE	ICAM2	ICAM2
ENSG00000178607	ENSG00000178607	TRUE	ERN1	ERN1
ENSG00000266402	ENSG00000266402	TRUE	SNHG25	SNHG25
ENSG00000199753	ENSG00000199753	TRUE	SNORD104	SNORD104
ENSG00000136478	ENSG00000136478	TRUE	TEX2	TEX2
ENSG00000271605	ENSG00000271605	TRUE	MILR1	MILR1
ENSG00000256525	ENSG00000256525	TRUE	POLG2	POLG2
ENSG00000256826	ENSG00000256826	TRUE	NA	ENSG00000256826
ENSG00000108654	ENSG00000108654	TRUE	DDX5	DDX5
ENSG00000258890	ENSG00000258890	TRUE	CEP95	CEP95
ENSG00000266566	ENSG00000266566	TRUE	NA	ENSG00000266566
ENSG00000108854	ENSG00000108854	TRUE	SMURF2	SMURF2
ENSG00000271779	ENSG00000271779	TRUE	NA	ENSG00000271779
ENSG00000215769	ENSG00000215769	TRUE	ARHGAP27P1-BPTFP1-KPNA2P3	ARHGAP27P1-BPTFP1-KPNA2P3
ENSG00000265298	ENSG00000265298	TRUE	NA	ENSG00000265298
ENSG00000265982	ENSG00000265982	TRUE	NA	ENSG00000265982
ENSG00000214176	ENSG00000214176	TRUE	NA	ENSG00000214176
ENSG00000263804	ENSG00000263804	TRUE	NA	ENSG00000263804
ENSG00000176809	ENSG00000176809	TRUE	LRRC37A3	LRRC37A3
ENSG00000265218	ENSG00000265218	TRUE	NA	ENSG00000265218
ENSG00000266644	ENSG00000266644	TRUE	NA	ENSG00000266644
ENSG00000264057	ENSG00000264057	TRUE	NA	ENSG00000264057
ENSG00000232457	ENSG00000232457	TRUE	NA	ENSG00000232457
ENSG00000265912	ENSG00000265912	TRUE	NA	ENSG00000265912
ENSG00000214174	ENSG00000214174	TRUE	NA	ENSG00000214174
ENSG00000120063	ENSG00000120063	TRUE	GNA13	GNA13
ENSG00000266598	ENSG00000266598	TRUE	NA	ENSG00000266598
ENSG00000263470	ENSG00000263470	TRUE	NA	ENSG00000263470
ENSG00000108370	ENSG00000108370	TRUE	RGS9	RGS9
ENSG00000168646	ENSG00000168646	TRUE	AXIN2	AXIN2
ENSG00000154240	ENSG00000154240	TRUE	CEP112	CEP112
ENSG00000154229	ENSG00000154229	TRUE	PRKCA	PRKCA
ENSG00000264630	ENSG00000264630	TRUE	NA	ENSG00000264630
ENSG00000229330	ENSG00000229330	TRUE	NA	ENSG00000229330
ENSG00000075461	ENSG00000075461	TRUE	CACNG4	CACNG4
ENSG00000198265	ENSG00000198265	TRUE	HELZ	HELZ
ENSG00000264421	ENSG00000264421	TRUE	NA	ENSG00000264421
ENSG00000213180	ENSG00000213180	TRUE	RPL36AP48	RPL36AP48
ENSG00000266473	ENSG00000266473	TRUE	NA	ENSG00000266473
ENSG00000197170	ENSG00000197170	TRUE	PSMD12	PSMD12
ENSG00000154217	ENSG00000154217	TRUE	PITPNC1	PITPNC1
ENSG00000201547	ENSG00000201547	TRUE	NA	ENSG00000201547
ENSG00000130935	ENSG00000130935	TRUE	NOL11	NOL11
ENSG00000200394	ENSG00000200394	TRUE	SNORA38B	SNORA38B
ENSG00000171634	ENSG00000171634	TRUE	BPTF	BPTF
ENSG00000266717	ENSG00000266717	TRUE	NA	ENSG00000266717
ENSG00000186665	ENSG00000186665	TRUE	C17orf58	C17orf58
ENSG00000266176	ENSG00000266176	TRUE	NA	ENSG00000266176
ENSG00000182481	ENSG00000182481	TRUE	KPNA2	KPNA2
ENSG00000265055	ENSG00000265055	TRUE	LOC124904048	LOC124904048
ENSG00000237854	ENSG00000237854	TRUE	NA	ENSG00000237854
ENSG00000267023	ENSG00000267023	TRUE	NA	ENSG00000267023
ENSG00000267352	ENSG00000267352	TRUE	NA	ENSG00000267352
ENSG00000267708	ENSG00000267708	TRUE	NA	ENSG00000267708
ENSG00000267731	ENSG00000267731	TRUE	NA	ENSG00000267731
ENSG00000265100	ENSG00000265100	TRUE	NA	ENSG00000265100
ENSG00000196704	ENSG00000196704	TRUE	AMZ2	AMZ2
ENSG00000141337	ENSG00000141337	TRUE	ARSG	ARSG
ENSG00000108932	ENSG00000108932	TRUE	SLC16A6	SLC16A6
ENSG00000267009	ENSG00000267009	TRUE	NA	ENSG00000267009
ENSG00000070540	ENSG00000070540	TRUE	WIPI1	WIPI1
ENSG00000207561	ENSG00000207561	TRUE	MIR635	MIR635
ENSG00000108946	ENSG00000108946	TRUE	PRKAR1A	PRKAR1A
ENSG00000108950	ENSG00000108950	TRUE	FAM20A	FAM20A
ENSG00000269657	ENSG00000269657	TRUE	NA	ENSG00000269657
ENSG00000141338	ENSG00000141338	TRUE	ABCA8	ABCA8
ENSG00000154262	ENSG00000154262	TRUE	ABCA6	ABCA6
ENSG00000154263	ENSG00000154263	TRUE	ABCA10	ABCA10
ENSG00000154265	ENSG00000154265	TRUE	ABCA5	ABCA5
ENSG00000267203	ENSG00000267203	TRUE	NA	ENSG00000267203
ENSG00000108984	ENSG00000108984	TRUE	MAP2K6	MAP2K6
ENSG00000267194	ENSG00000267194	TRUE	NA	ENSG00000267194
ENSG00000227517	ENSG00000227517	TRUE	LINC01483	LINC01483
ENSG00000237560	ENSG00000237560	TRUE	LINC01497	LINC01497
ENSG00000267365	ENSG00000267365	TRUE	KCNJ2-AS1	KCNJ2-AS1
ENSG00000123700	ENSG00000123700	TRUE	KCNJ2	KCNJ2
ENSG00000256124	ENSG00000256124	TRUE	LINC01152	LINC01152
ENSG00000234899	ENSG00000234899	TRUE	SOX9-AS1	SOX9-AS1
ENSG00000267893	ENSG00000267893	TRUE	NA	ENSG00000267893
ENSG00000125398	ENSG00000125398	TRUE	SOX9	SOX9
ENSG00000227036	ENSG00000227036	TRUE	LINC00511	LINC00511
ENSG00000263680	ENSG00000263680	TRUE	NA	ENSG00000263680
ENSG00000133195	ENSG00000133195	TRUE	SLC39A11	SLC39A11
ENSG00000252274	ENSG00000252274	TRUE	LOC124904115	LOC124904115
ENSG00000266501	ENSG00000266501	TRUE	NA	ENSG00000266501
ENSG00000264860	ENSG00000264860	TRUE	NA	ENSG00000264860
ENSG00000180616	ENSG00000180616	TRUE	SSTR2	SSTR2
ENSG00000260248	ENSG00000260248	TRUE	NA	ENSG00000260248
ENSG00000166685	ENSG00000166685	TRUE	COG1	COG1
ENSG00000133193	ENSG00000133193	TRUE	VCF1	VCF1
ENSG00000141219	ENSG00000141219	TRUE	MTNAP1	MTNAP1
ENSG00000265010	ENSG00000265010	TRUE	NA	ENSG00000265010
ENSG00000187959	ENSG00000187959	TRUE	CPSF4L	CPSF4L
ENSG00000179604	ENSG00000179604	TRUE	CDC42EP4	CDC42EP4
ENSG00000069188	ENSG00000069188	TRUE	SDK2	SDK2
ENSG00000172809	ENSG00000172809	TRUE	RPL38	RPL38
ENSG00000246731	ENSG00000246731	TRUE	MGC16275	MGC16275
ENSG00000141540	ENSG00000141540	TRUE	TTYH2	TTYH2
ENSG00000170412	ENSG00000170412	TRUE	GPRC5C	GPRC5C
ENSG00000178789	ENSG00000178789	TRUE	CD300LB	CD300LB
ENSG00000167850	ENSG00000167850	TRUE	CD300C	CD300C
ENSG00000172794	ENSG00000172794	TRUE	RAB37	RAB37
ENSG00000109062	ENSG00000109062	TRUE	NHERF1	NHERF1
ENSG00000109065	ENSG00000109065	TRUE	NAT9	NAT9
ENSG00000109066	ENSG00000109066	TRUE	SLC38A12	SLC38A12
ENSG00000161509	ENSG00000161509	TRUE	GRIN2C	GRIN2C
ENSG00000161513	ENSG00000161513	TRUE	FDXR	FDXR
ENSG00000167861	ENSG00000167861	TRUE	HID1	HID1
ENSG00000109089	ENSG00000109089	TRUE	CDR2L	CDR2L
ENSG00000167862	ENSG00000167862	TRUE	MRPL58	MRPL58
ENSG00000180901	ENSG00000180901	TRUE	KCTD2	KCTD2
ENSG00000167863	ENSG00000167863	TRUE	ATP5PD	ATP5PD
ENSG00000270993	ENSG00000270993	TRUE	NA	ENSG00000270993
ENSG00000232724	ENSG00000232724	TRUE	TRIM80P	TRIM80P
ENSG00000170190	ENSG00000170190	TRUE	SLC16A5	SLC16A5
ENSG00000125449	ENSG00000125449	TRUE	ARMC7	ARMC7
ENSG00000125458	ENSG00000125458	TRUE	NT5C	NT5C
ENSG00000189159	ENSG00000189159	TRUE	JPT1	JPT1
ENSG00000265800	ENSG00000265800	TRUE	NA	ENSG00000265800
ENSG00000263786	ENSG00000263786	TRUE	NA	ENSG00000263786
ENSG00000265242	ENSG00000265242	TRUE	NA	ENSG00000265242
ENSG00000188612	ENSG00000188612	TRUE	SUMO2	SUMO2
ENSG00000125450	ENSG00000125450	TRUE	NUP85	NUP85
ENSG00000125447	ENSG00000125447	TRUE	GGA3	GGA3
ENSG00000125445	ENSG00000125445	TRUE	MRPS7	MRPS7
ENSG00000125457	ENSG00000125457	TRUE	MIF4GD	MIF4GD
ENSG00000263843	ENSG00000263843	TRUE	MIF4GD-DT	MIF4GD-DT
ENSG00000125454	ENSG00000125454	TRUE	SLC25A19	SLC25A19
ENSG00000177885	ENSG00000177885	TRUE	GRB2	GRB2
ENSG00000264853	ENSG00000264853	TRUE	NA	ENSG00000264853
ENSG00000265342	ENSG00000265342	TRUE	NA	ENSG00000265342
ENSG00000177728	ENSG00000177728	TRUE	TMEM94	TMEM94
ENSG00000177303	ENSG00000177303	TRUE	CASKIN2	CASKIN2
ENSG00000182173	ENSG00000182173	TRUE	TSEN54	TSEN54
ENSG00000073350	ENSG00000073350	TRUE	LLGL2	LLGL2
ENSG00000266714	ENSG00000266714	TRUE	MYO15B	MYO15B
ENSG00000108469	ENSG00000108469	TRUE	RECQL5	RECQL5
ENSG00000204323	ENSG00000204323	TRUE	SMIM5	SMIM5
ENSG00000259120	ENSG00000259120	TRUE	ERLN	ERLN
ENSG00000161526	ENSG00000161526	TRUE	SAP30BP	SAP30BP
ENSG00000264829	ENSG00000264829	TRUE	NA	ENSG00000264829
ENSG00000264270	ENSG00000264270	TRUE	SAP30BP-AS1	SAP30BP-AS1
ENSG00000132470	ENSG00000132470	TRUE	ITGB4	ITGB4
ENSG00000108479	ENSG00000108479	TRUE	GALK1	GALK1
ENSG00000132475	ENSG00000132475	TRUE	H3-3B	H3-3B
ENSG00000132478	ENSG00000132478	TRUE	UNK	UNK
ENSG00000266980	ENSG00000266980	TRUE	NA	ENSG00000266980
ENSG00000092929	ENSG00000092929	TRUE	UNC13D	UNC13D
ENSG00000132471	ENSG00000132471	TRUE	WBP2	WBP2
ENSG00000132481	ENSG00000132481	TRUE	TRIM47	TRIM47
ENSG00000267801	ENSG00000267801	TRUE	NA	ENSG00000267801
ENSG00000141569	ENSG00000141569	TRUE	TRIM65	TRIM65
ENSG00000267342	ENSG00000267342	TRUE	NA	ENSG00000267342
ENSG00000204316	ENSG00000204316	TRUE	MRPL38	MRPL38
ENSG00000188878	ENSG00000188878	TRUE	FBF1	FBF1
ENSG00000161533	ENSG00000161533	TRUE	ACOX1	ACOX1
ENSG00000261408	ENSG00000261408	TRUE	TEN1-CDK3	TEN1-CDK3
ENSG00000250506	ENSG00000250506	TRUE	CDK3	CDK3
ENSG00000167881	ENSG00000167881	TRUE	SRP68	SRP68
ENSG00000186919	ENSG00000186919	TRUE	ZACN	ZACN
ENSG00000182473	ENSG00000182473	TRUE	EXOC7	EXOC7
